code,datum,hoogtemaaiveld,xcoord,ycoord,onderzoek,type,situ,id,created,boormeester,modified,grondwaterstand,broId,geoLatitude,geoLongitude
"BOVO005_2","2022-07-12T22:00:00.000Z","19.832","173936.961","412944.658","269557724","2377","2592","269557726","2022-07-13T15:20:00.000Z","Jon Mensink","2024-04-04T09:30:29.000Z","","","",""
"SAN003_O","2022-07-11T22:00:00.000Z","3.772","152870.25","447731.22","269218165","17665869","2687","269556865","2022-07-13T14:55:05.000Z","","2024-04-05T14:07:52.000Z","","","",""
"SAN001_G","2022-07-11T22:00:00.000Z","4.321","152802.087","447805.158","269218165","2382","2592","269218188","2022-07-12T11:57:00.000Z","Jon Mensink","2023-12-05T16:25:03.000Z","0.989","GMW000000079197","",""
"SAN002_G","2022-07-11T22:00:00.000Z","4.482","152867.235","447733.84","269218165","2382","2592","269218167","2022-07-12T11:57:00.000Z","Jon Mensink","2023-12-05T16:25:14.000Z","1.146","GMW000000079198","",""
"STJA015_b","2022-06-14T22:00:00.000Z","13.917","192732.104","416709.107","255851339","2377","2592","257516781","2022-06-28T08:02:00.000Z","Jon Mensink","2022-06-28T09:58:07.000Z","","","",""
"Greppel-oost","2022-06-27T22:00:00.000Z","-2.27","114443.403","457265.031","257516717","2377","2592","257516744","2022-06-28T08:00:00.000Z","Jon Mensink","2022-07-19T08:57:13.000Z","","","",""
"Greppel-west","2022-06-26T22:00:00.000Z","-2.46","114254.114","457265.376","257516717","2377","2592","257516719","2022-06-28T08:00:00.000Z","Jon Mensink","2022-07-19T08:56:01.000Z","","","",""
"OVE001_G","2021-11-16T23:00:00.000Z","20.241","174934.871","410017.946","256008357","2382","2672","256009218","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T09:56:50.000Z","1.6","","",""
"ZEE007_G","2021-11-16T23:00:00.000Z","17.683","175773.812","412227.753","256008357","2382","2672","256009204","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:23:08.000Z","1.3","","",""
"ZEE010_G","2021-11-16T23:00:00.000Z","19.058","175192.335","412114.068","256008357","2382","2672","256009189","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:25:35.000Z","1.6","","",""
"ZEE013_G","2021-11-13T23:00:00.000Z","19.343","175366.504","411709.476","256008357","2382","2672","256009174","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:27:32.000Z","1.4","","",""
"ZEE012_G","2021-11-13T23:00:00.000Z","19.119","174975.1","411799.775","256008357","2382","2672","256009160","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:26:51.000Z","1.4","","",""
"ZEE006_G","2021-11-13T23:00:00.000Z","18.716","175395.237","412326.288","256008357","2382","2672","256009144","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:22:32.000Z","1.3","","",""
"ZEE005_G","2021-11-13T23:00:00.000Z","18.716","175156.015","412445.2","256008357","2382","2672","256009127","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:22:00.000Z","1.4","","",""
"ZEE003_G","2021-11-09T23:00:00.000Z","19.613","174672.223","412540.491","256008357","2382","2672","256009115","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:20:29.000Z","1.8","","",""
"ZEE011_G","2021-11-09T23:00:00.000Z","20.461","174418.907","411849.104","256008357","2382","2672","256009096","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:26:17.000Z","2.2","","",""
"ZEE008_G","2021-11-09T23:00:00.000Z","19.811","174539.32","412153.489","256008357","2382","2672","256009082","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:23:42.000Z","1.7","","",""
"ZEE009_G","2021-11-08T23:00:00.000Z","19.318","174875.78","412142.547","256008357","2382","2672","256009062","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:24:53.000Z","1.5","","",""
"ZEE004_G","2021-11-08T23:00:00.000Z","18.488","174939.913","412516.902","256008357","2382","2672","256009049","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:21:11.000Z","1.2","","",""
"ZEE001_G","2021-11-08T23:00:00.000Z","17.809","175181.193","413073.099","256008357","2382","2672","256009033","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:19:45.000Z","1.3","","",""
"SCH013_G","2021-11-08T23:00:00.000Z","11.577","173266.326","416977.341","256008357","2382","2672","256009015","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:17:49.000Z","1.5","","",""
"SCH010_G","2021-11-08T23:00:00.000Z","15.936","171758.026","416671.823","256008357","2382","2672","256009003","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:13:36.000Z","2.6","","",""
"SCH009_G","2021-11-08T23:00:00.000Z","13.598","171535.223","416912.541","256008357","2382","2672","256008993","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:04:51.000Z","1.4","","",""
"SCH012_G","2021-11-08T23:00:00.000Z","12.855","172393.213","416931.177","256008357","2382","2672","256008979","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:17:10.000Z","1.6","","",""
"REE005_G","2021-11-07T23:00:00.000Z","10.155","175188.165","417230.817","256008357","2382","2672","256008965","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:32:27.000Z","1.5","","",""
"SCH007_G","2021-11-07T23:00:00.000Z","10.269","172586.342","417492.352","256008357","2382","2672","256008953","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:02:13.000Z","1.3","","",""
"SCH011_G","2021-11-07T23:00:00.000Z","13.028","172032.017","416960.594","256008357","2382","2672","256008938","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:16:35.000Z","1.1","","",""
"SCH003_G","2021-11-07T23:00:00.000Z","9.912","172119.304","417738.624","256008357","2382","2672","256008926","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:44:44.000Z","1.6","","",""
"SCH001_G","2021-11-07T23:00:00.000Z","9.59","171966.481","418018.738","256008357","2382","2672","256008913","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T09:58:09.000Z","1.3","","",""
"SCH008_G","2021-11-02T23:00:00.000Z","10.742","172350.341","417319.668","256008357","2382","2672","256008899","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:02:53.000Z","1.5","","",""
"SCH006_G","2021-11-02T23:00:00.000Z","11.448","171995.272","417320.703","256008357","2382","2672","256008885","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:01:30.000Z","","","",""
"SCH005_G","2021-11-02T23:00:00.000Z","11.335","171584.233","417391.732","256008357","2382","2672","256008869","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:00:59.000Z","1.2","","",""
"SCH004_G","2021-11-02T23:00:00.000Z","11.229","171887.565","417550.729","256008357","2382","2672","256008853","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:00:20.000Z","1.5","","",""
"SCH002_G","2021-11-02T23:00:00.000Z","10.916","171581.611","417770.151","256008357","2382","2672","256008837","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T09:58:49.000Z","","","",""
"REE006_G","2021-10-31T23:00:00.000Z","10.28","175555.61","417299.712","256008357","2382","2672","256008822","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:32:57.000Z","1.3","","",""
"REE003_G","2021-10-31T23:00:00.000Z","9.884","175140.775","417433.091","256008357","2382","2672","256008807","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:30:54.000Z","1.2","","",""
"REE004_G","2021-10-31T23:00:00.000Z","9.578","175698.703","417508.03","256008357","2382","2672","256008793","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:31:40.000Z","1.18","","",""
"REE002_G","2021-10-31T23:00:00.000Z","9.593","175421.119","417558.832","256008357","2382","2672","256008776","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:29:12.000Z","1.2","","",""
"REE001_G","2021-10-31T23:00:00.000Z","9.09","175275.418","417731.889","256008357","2382","2672","256008764","2022-06-23T11:21:38.000Z","J.C.T.J. Ermers","2022-11-23T10:28:33.000Z","13.01","","",""
"UDE014_G","2017-06-06T22:00:00.000Z","16.852","171955.189","406595.946","256008357","2382","2557","256008761","2022-06-23T11:21:38.000Z","","2022-08-08T10:06:03.000Z","","","",""
"UDE067_G","2017-06-06T22:00:00.000Z","18.894","171605.609","408626.587","256008357","2382","2557","256008758","2022-06-23T11:21:38.000Z","","2024-11-04T12:47:46.000Z","","GMW000000085190","",""
"UDE066_G","2017-06-06T22:00:00.000Z","17.318","171569.839","408075.836","256008357","2382","2557","256008755","2022-06-23T11:21:38.000Z","","2022-08-08T18:17:00.000Z","","","",""
"UDE065_G","2017-06-06T22:00:00.000Z","12.51","170299.353","406764.613","256008357","2382","2582","256008752","2022-06-23T11:21:38.000Z","","2022-07-10T09:47:26.000Z","","","",""
"UDE064_G","2017-06-06T22:00:00.000Z","17.836","171434.937","408606.745","256008357","2382","2557","256008749","2022-06-23T11:21:38.000Z","","2022-08-08T18:13:30.000Z","","","",""
"UDE063_G","2017-06-06T22:00:00.000Z","20.198","171890.775","409217.325","256008357","2382","2557","256008746","2022-06-23T11:21:38.000Z","","2022-08-08T18:09:51.000Z","","","",""
"UDE062_G","2017-06-06T22:00:00.000Z","17.02","170823.611","409040.198","256008357","2382","2557","256008743","2022-06-23T11:21:38.000Z","","2022-08-08T18:06:31.000Z","","","",""
"UDE061_G","2017-06-06T22:00:00.000Z","18.095","171274.998","408914.323","256008357","2382","2557","256008740","2022-06-23T11:21:38.000Z","","2022-08-08T17:55:28.000Z","","","",""
"UDE060_G","2017-06-06T22:00:00.000Z","17.51","171186.599","409110.377","256008357","2382","2557","256008737","2022-06-23T11:21:38.000Z","","2022-08-08T15:02:51.000Z","","","",""
"UDE059_G","2017-06-06T22:00:00.000Z","18.667","171375.213","409444.433","256008357","2382","2557","256008734","2022-06-23T11:21:38.000Z","","2022-08-08T14:57:48.000Z","","","",""
"UDE058_G","2017-06-06T22:00:00.000Z","19.596","171660.735","409480.009","256008357","2382","2557","256008731","2022-06-23T11:21:38.000Z","","2022-08-08T14:49:57.000Z","","","",""
"UDE057_G","2017-06-06T22:00:00.000Z","18.387","171609.831","409007.725","256008357","2382","2557","256008728","2022-06-23T11:21:38.000Z","","2022-08-08T14:45:57.000Z","","","",""
"UDE056_G","2017-06-06T22:00:00.000Z","20.81","172397.463","409266.179","256008357","2382","2557","256008725","2022-06-23T11:21:38.000Z","","2022-08-08T14:41:36.000Z","","","",""
"UDE055_G","2017-06-06T22:00:00.000Z","20.45","172725.911","409368.708","256008357","2382","2577","256008722","2022-06-23T11:21:38.000Z","","2022-07-10T09:43:37.000Z","","","",""
"UDE054_G","2017-06-06T22:00:00.000Z","19.997","172169.074","408818.863","256008357","2382","2557","256008719","2022-06-23T11:21:38.000Z","","2022-08-08T14:37:56.000Z","","","",""
"UDE053_G","2017-06-06T22:00:00.000Z","19.145","171807.828","408732.811","256008357","2382","2557","256008716","2022-06-23T11:21:38.000Z","","2022-08-08T14:34:34.000Z","","","",""
"UDE052_G","2017-06-06T22:00:00.000Z","19.65","172104.3","408662.881","256008357","2382","2557","256008713","2022-06-23T11:21:38.000Z","","2022-08-08T14:30:53.000Z","","","",""
"UDE051_G","2017-06-06T22:00:00.000Z","20.104","172510.924","408504.761","256008357","2382","2557","256008710","2022-06-23T11:21:38.000Z","","2022-08-08T14:27:30.000Z","","","",""
"UDE050_G","2017-06-06T22:00:00.000Z","19.101","172157.069","408420.744","256008357","2382","2557","256008707","2022-06-23T11:21:38.000Z","","2022-08-08T14:14:52.000Z","","","",""
"UDE049_G","2021-06-06T22:00:00.000Z","18.099","171986.357","408256.196","256008357","2382","2557","256008704","2022-06-23T11:21:38.000Z","","2022-08-08T14:04:10.000Z","","","",""
"UDE048_G","2017-06-06T22:00:00.000Z","17.083","171025.32","407996.738","256008357","2382","2557","256008701","2022-06-23T11:21:38.000Z","","2022-08-08T14:00:43.000Z","","","",""
"UDE047_G","2017-06-06T22:00:00.000Z","16.259","171795.388","407821.248","256008357","2382","2557","256008698","2022-06-23T11:21:38.000Z","","2022-08-08T13:57:24.000Z","","","",""
"UDE046_G","2017-06-06T22:00:00.000Z","18.74","172452.928","407911.129","256008357","2382","2557","256008695","2022-06-23T11:21:38.000Z","","2022-08-08T12:40:52.000Z","","","",""
"UDE045_G","2017-06-06T22:00:00.000Z","16.807","171026.49","407319.048","256008357","2382","2582","256008692","2022-06-23T11:21:38.000Z","","2022-12-02T20:09:13.000Z","","","",""
"UDE043_G","2017-06-06T22:00:00.000Z","17.246","172368.229","407047.773","256008357","2382","2557","256008689","2022-06-23T11:21:38.000Z","","2022-08-08T12:37:36.000Z","","","",""
"UDE042_G","2017-06-06T22:00:00.000Z","19.466","173004.811","407678.711","256008357","2382","2557","256008686","2022-06-23T11:21:38.000Z","","2022-08-08T12:26:35.000Z","","","",""
"UDE041_G","2017-06-06T22:00:00.000Z","20.721","173960.874","406989.667","256008357","2382","2557","256008683","2022-06-23T11:21:38.000Z","","2022-08-08T12:22:35.000Z","","","",""
"UDE040_G","2017-06-06T22:00:00.000Z","21.167","174455.34","407477.1","256008357","2382","2557","256008680","2022-06-23T11:21:38.000Z","","2022-08-08T12:19:15.000Z","","","",""
"UDE039_G","2017-06-06T22:00:00.000Z","22.006","174770.831","408366.091","256008357","2382","2557","256008677","2022-06-23T11:21:38.000Z","","2022-08-08T12:12:44.000Z","","","",""
"UDE038_G","2017-06-06T22:00:00.000Z","21.087","174150.434","408128.941","256008357","2382","2557","256008674","2022-06-23T11:21:38.000Z","","2022-08-08T12:09:17.000Z","","","",""
"UDE037_G","2017-06-06T22:00:00.000Z","21.115","173305.967","409638.661","256008357","2382","2557","256008671","2022-06-23T11:21:38.000Z","","2022-08-08T11:39:14.000Z","","","",""
"UDE036_G","2017-06-06T22:00:00.000Z","21.629","172930.273","410005.608","256008357","2382","2557","256008668","2022-06-23T11:21:38.000Z","","2022-08-08T11:25:45.000Z","","","",""
"UDE033_G","2017-06-06T22:00:00.000Z","16.719","170532.066","409796.228","256008357","2382","2557","256008662","2022-06-23T11:21:38.000Z","","2022-08-08T11:20:41.000Z","","","",""
"UDE032_G","2017-06-06T22:00:00.000Z","16.862","170587.141","410124.622","256008357","2382","2557","256008659","2022-06-23T11:21:38.000Z","","2022-08-08T11:17:26.000Z","","","",""
"UDE031_G","2017-06-06T22:00:00.000Z","16.682","170126.448","409742.56","256008357","2382","2557","256008656","2022-06-23T11:21:38.000Z","","2022-08-08T11:13:50.000Z","","","",""
"UDE030_G","2017-06-06T22:00:00.000Z","15.991","169845.119","409284.356","256008357","2382","2557","256008653","2022-06-23T11:21:38.000Z","","2022-08-08T11:10:21.000Z","","","",""
"UDE029_G","2017-06-06T22:00:00.000Z","15.987","170076.807","409107.515","256008357","2382","2557","256008650","2022-06-23T11:21:38.000Z","","2022-08-08T11:06:37.000Z","","","",""
"UDE028_G","2017-06-06T22:00:00.000Z","16.971","170417.534","408596.903","256008357","2382","2557","256008647","2022-06-23T11:21:38.000Z","","2022-08-08T11:05:05.000Z","","","",""
"UDE027_G","2017-06-06T22:00:00.000Z","16.487","169930.929","408093.802","256008357","2382","2557","256008644","2022-06-23T11:21:38.000Z","","2022-08-08T10:57:54.000Z","","","",""
"UDE026_G","2017-06-06T22:00:00.000Z","16.653","170438.699","407980.668","256008357","2382","2557","256008641","2022-06-23T11:21:38.000Z","","2022-08-08T10:49:46.000Z","","","",""
"UDE025_G","2017-06-06T22:00:00.000Z","15.774","170373.278","407520.402","256008357","2382","2582","256008638","2022-06-23T11:21:38.000Z","","2022-07-10T09:33:19.000Z","","","",""
"UDE024_G","2017-06-06T22:00:00.000Z","12.193","169990.108","407142.793","256008357","2382","2702","256008635","2022-06-23T11:21:38.000Z","","2022-12-02T19:57:36.000Z","","","",""
"UDE023_G","2017-06-06T22:00:00.000Z","13.194","170796.12","406388.76","256008357","2382","2577","256008632","2022-06-23T11:21:38.000Z","","2022-07-10T09:23:43.000Z","","","",""
"UDE022_G","2021-06-06T22:00:00.000Z","12.419","170594.94","406400.279","256008357","2382","2577","256008629","2022-06-23T11:21:38.000Z","","2022-12-02T19:55:04.000Z","","","",""
"UDE021_G","2017-06-16T22:00:00.000Z","12.375","170663.061","406315.538","256008357","2382","2577","256008626","2022-06-23T11:21:38.000Z","","2022-07-10T09:04:36.000Z","","","",""
"UDE020_G","2017-06-06T22:00:00.000Z","12.037","170689.496","406151.895","256008357","2382","2557","256008623","2022-06-23T11:21:38.000Z","","2022-08-08T10:37:16.000Z","","","",""
"UDE019_G","2017-06-06T22:00:00.000Z","11.463","170651.642","406020.979","256008357","2382","2557","256008620","2022-06-23T11:21:38.000Z","","2022-08-08T10:35:48.000Z","","","",""
"UDE018_G","2017-06-06T22:00:00.000Z","11.142","170629.967","405451.903","256008357","2382","2557","256008617","2022-06-23T11:21:38.000Z","","2022-08-08T10:14:20.000Z","","","",""
"UDE017_G","2017-06-06T22:00:00.000Z","13.298","170989.19","405956.96","256008357","2382","2557","256008614","2022-06-23T11:21:38.000Z","","2022-08-08T10:00:21.000Z","","","",""
"UDE016_G","2017-06-06T22:00:00.000Z","13.851","171259.172","406031.032","256008357","2382","2557","256008611","2022-06-23T11:21:38.000Z","","2022-12-15T13:04:42.000Z","","","",""
"UDE015_G","2017-06-06T22:00:00.000Z","15.069","171488.319","406308.095","256008357","2382","2557","256008608","2022-06-23T11:21:38.000Z","","2022-08-08T10:07:28.000Z","","","",""
"UDE013_G","2017-06-06T22:00:00.000Z","15.884","172246.228","406274.338","256008357","2382","2557","256008605","2022-06-23T11:21:38.000Z","","2024-10-17T11:17:12.000Z","","","",""
"UDE012_G","2017-06-06T22:00:00.000Z","15.995","172079.17","406348.281","256008357","2382","2557","256008602","2022-06-23T11:21:38.000Z","","2022-07-21T08:59:17.000Z","","","",""
"UDE011_G","2017-06-06T22:00:00.000Z","16.683","172418.88","406475.481","256008357","2382","2577","256008599","2022-06-23T11:21:38.000Z","","2023-04-07T10:59:52.000Z","","","",""
"VOL010_G","2017-06-06T22:00:00.000Z","16.508","172574.26","406353.421","256008357","2382","2582","256008596","2022-06-23T11:21:38.000Z","","2022-07-21T08:47:12.000Z","","","",""
"VOL009_G","2017-06-06T22:00:00.000Z","16.747","172626.28","406450.181","256008357","2382","2582","256008593","2022-06-23T11:21:38.000Z","","2022-07-21T08:41:47.000Z","","","",""
"VOL008_G","2017-06-06T22:00:00.000Z","16.884","172755.867","406127.728","256008357","2382","2557","256008590","2022-06-23T11:21:38.000Z","","2022-07-21T08:35:57.000Z","","","",""
"VOL007_G","2017-06-06T22:00:00.000Z","18.593","173470.381","406264.048","256008357","2382","2582","256008587","2022-06-23T11:21:38.000Z","","2022-07-21T08:04:18.000Z","","","",""
"VOL006_G","2021-06-06T22:00:00.000Z","17.242","173475.004","405459.837","256008357","2382","2582","256008584","2022-06-23T11:21:38.000Z","","2022-07-21T07:58:31.000Z","","","",""
"VOL005_G","2021-06-06T22:00:00.000Z","19.334","173691.048","405800.064","256008357","2382","2582","256008581","2022-06-23T11:21:38.000Z","","2022-07-21T07:37:35.000Z","","","",""
"VOL004_G","2017-06-06T22:00:00.000Z","20.497","174096.23","406178.681","256008357","2382","2557","256008578","2022-06-23T11:21:38.000Z","","2022-12-03T07:28:29.000Z","","","",""
