code,boormeester,datum,hoogtemaaiveld,xcoord,ycoord,onderzoek,type,situ,id,created,modified,geoLatitude,geoLongitude,grondwaterstand,einddiepte
"DLB-IG002","A. Scheper","2018-06-11T22:00:00.000Z","","160986.9950152228","440008.5703605013","9188173","2412","2562","9272495","2018-06-12T12:17:02.000Z","2018-06-13T06:09:28.000Z","","","",""
"DLB-IG001","A. Scheper","2018-06-11T22:00:00.000Z","","160982.58501522086","440009.83036050067","9188173","2412","2562","9272488","2018-06-12T12:17:02.000Z","2018-06-13T06:09:24.000Z","","","",""
"DLA-IG004","A. Scheper","2018-06-06T22:00:00.000Z","","160976.07501521704","440070.8353605113","9188173","2412","2562","9270789","2018-06-12T11:16:01.000Z","2018-06-13T06:10:40.000Z","","","",""
"DLA-IG003","A. Scheper","2018-06-06T22:00:00.000Z","","160970.82501521468","440069.0503605111","9188173","2412","2562","9270781","2018-06-12T11:16:01.000Z","2018-06-13T06:10:42.000Z","","","",""
"DLA-IG002","A. Scheper","2018-06-06T22:00:00.000Z","","160969.25001521388","440073.7753605109","9188173","2412","2562","9270773","2018-06-12T11:16:01.000Z","2018-06-13T06:10:44.000Z","","","",""
"DLA-IG001","A. Scheper","2018-06-06T22:00:00.000Z","","160974.60501521642","440074.930360515","9188173","2412","2562","9270765","2018-06-12T11:16:01.000Z","2018-06-13T06:10:34.000Z","","","",""
"01","wh","2018-06-11T22:00:00.000Z","","140006.8390077918","452862.3594049337","9186130","2377","2567","9269286","2018-06-12T10:44:01.000Z","","","","",""
"S009","A. Scheper","2018-06-10T22:00:00.000Z","","160998.96055818134","440008.1471387266","9188173","2447","2697","9258105","2018-06-11T12:37:07.000Z","","","","",""
"S010","A. Scheper","2018-06-10T22:00:00.000Z","","161019.1205593994","439945.5671391663","9188173","2447","2697","9258098","2018-06-11T12:37:07.000Z","","","","",""
"S008","A. Scheper","2018-06-10T22:00:00.000Z","","160984.36555213222","439964.7821407431","9188173","2447","2697","9258089","2018-06-11T12:37:07.000Z","","","","",""
"S007","A. Scheper","2018-06-10T22:00:00.000Z","","160968.82555137033","440015.1821403598","9188173","2447","2697","9258080","2018-06-11T12:37:07.000Z","","","","",""
"S006","A. Scheper","2018-06-10T22:00:00.000Z","","160954.12555062692","440061.80214002414","9188173","2447","2697","9258071","2018-06-11T12:37:07.000Z","","","","",""
"S005","A. Scheper","2018-06-10T22:00:00.000Z","","161027.7305633165","439977.4871378214","9188173","2447","2697","9258063","2018-06-11T12:37:07.000Z","","","","",""
"S004","A. Scheper","2018-06-10T22:00:00.000Z","","161026.05056510135","440015.4971369199","9188173","2447","2697","9258055","2018-06-11T12:37:07.000Z","","","","",""
"S003","A. Scheper","2018-06-10T22:00:00.000Z","","161025.52556761898","440061.38213573914","9188173","2447","2697","9258047","2018-06-11T12:37:07.000Z","","","","",""
"S002","A. Scheper","2018-06-10T22:00:00.000Z","","160975.44055718824","440086.8971380592","9188173","2447","2697","9258039","2018-06-11T12:37:07.000Z","","","","",""
"S001","A. Scheper","2018-06-10T22:00:00.000Z","","161008.72556564005","440096.2421358165","9188173","2447","2697","9258031","2018-06-11T12:37:07.000Z","","","","",""
"D004","A. Scheper","2018-06-07T22:00:00.000Z","","161009.88056128775","440016.5471378516","9188173","2377","2562","9241615","2018-06-08T09:27:03.000Z","","","","",""
"D003","A. Scheper","2018-06-07T22:00:00.000Z","","161018.85806384846","440023.63463713083","9188173","2377","2562","9241601","2018-06-08T09:27:03.000Z","","","","1",""
"D002","A. Scheper","2018-06-07T22:00:00.000Z","","161003.84306046803","440027.30963792856","9188173","2377","2617","9241588","2018-06-08T09:27:03.000Z","","","","1",""
"C005","A. Scheper","2018-06-07T22:00:00.000Z","","161007.15056371002","440069.46713661833","9188173","2377","","9241577","2018-06-08T09:27:03.000Z","","","","",""
"C004","A. Scheper","2018-06-07T22:00:00.000Z","","160999.1180612797","440060.5946373301","9188173","2377","","9241566","2018-06-08T09:27:03.000Z","","","","",""
"C003","A. Scheper","2018-06-07T22:00:00.000Z","","160989.1430590437","440063.00963786803","9188173","2377","2562","9241549","2018-06-08T09:27:03.000Z","","","","1",""
"C002","A. Scheper","2018-06-07T22:00:00.000Z","","160998.90806189764","440072.03963704343","9188173","2377","2562","9241532","2018-06-08T09:27:03.000Z","","","","1",""
"025","A. Scheper","2018-06-06T22:00:00.000Z","","161021.43056106073","439964.67713852884","9188173","2377","2567","9232526","2018-06-07T12:00:02.000Z","","","","",""
"024","A. Scheper","2018-06-06T22:00:00.000Z","","160995.39055356834","439943.88714062754","9188173","2377","2567","9232511","2018-06-07T12:00:02.000Z","","","","",""
"023","A. Scheper","2018-06-06T22:00:00.000Z","","160993.50055403338","439959.6371403252","9188173","2377","2567","9232496","2018-06-07T12:00:02.000Z","","","","",""
"022","A. Scheper","2018-06-06T22:00:00.000Z","","160990.14055414597","439975.3871401159","9188173","2377","2567","9232481","2018-06-07T12:00:02.000Z","","","","",""
"021","A. Scheper","2018-06-06T22:00:00.000Z","","161004.63055895452","439998.06713865115","9188173","2377","2567","9232466","2018-06-07T12:00:02.000Z","","","","",""
"020","A. Scheper","2018-06-06T22:00:00.000Z","","161020.80056244895","439991.34713786456","9188173","2377","2567","9232451","2018-06-07T12:00:02.000Z","","","","",""
"019","A. Scheper","2018-06-06T22:00:00.000Z","","161020.8005633342","440006.677137464","9188173","2377","2567","9232436","2018-06-07T12:00:02.000Z","","","","",""
"018","A. Scheper","2018-06-06T22:00:00.000Z","","160986.78055619696","440024.1071390364","9188173","2377","2617","9232426","2018-06-07T12:00:02.000Z","","","","",""
"017","A. Scheper","2018-06-06T22:00:00.000Z","","161004.84056175454","440045.31713739457","9188173","2377","2562","9232415","2018-06-07T12:00:02.000Z","","","","1.3",""
"016","A. Scheper","2018-06-06T22:00:00.000Z","","160984.680557533","440055.39713834","9188173","2377","2562","9232407","2018-06-07T12:00:02.000Z","","","","",""
"015","A. Scheper","2018-06-06T22:00:00.000Z","","160995.39055748464","440010.8771388694","9188173","2377","2562","9232400","2018-06-07T12:00:02.000Z","","","","",""
"014","A. Scheper","2018-06-06T22:00:00.000Z","","161023.11056455443","440018.2271370227","9188173","2377","2562","9232393","2018-06-07T12:00:02.000Z","","","","",""
"013","A. Scheper","2018-06-06T22:00:00.000Z","","160976.18001521775","440004.16036049876","9188173","2377","2562","9232386","2018-06-07T12:00:02.000Z","2018-06-13T06:07:16.000Z","","","",""
"012","A. Scheper","2018-06-06T22:00:00.000Z","","160967.25055147175","440023.26714024314","9188173","2377","2562","9232379","2018-06-07T12:00:02.000Z","","","","",""
"011","A. Scheper","2018-06-06T22:00:00.000Z","","160963.89055261164","440056.027139581","9188173","2377","2562","9232372","2018-06-07T12:00:02.000Z","","","","",""
"010","A. Scheper","2018-06-06T22:00:00.000Z","","160974.18055612003","440073.877138481","9188173","2377","2562","9232364","2018-06-07T12:00:02.000Z","","","","",""
"009","A. Scheper","2018-06-06T22:00:00.000Z","","160991.4005608578","440084.79713715444","9188173","2377","2562","9232357","2018-06-07T12:00:02.000Z","","","","",""
"008","A. Scheper","2018-06-06T22:00:00.000Z","","161019.33056562702","440052.45713634323","9188173","2377","2562","9232350","2018-06-07T12:00:02.000Z","","","","",""
"007","A. Scheper","2018-06-06T22:00:00.000Z","","161019.7505669282","440073.2471357658","9188173","2377","2562","9232343","2018-06-07T12:00:02.000Z","","","","",""
"006","A. Scheper","2018-06-06T22:00:00.000Z","","161016.18056702657","440089.6271355512","9188173","2377","2562","9232332","2018-06-07T12:00:02.000Z","","","","1",""
"005","A. Scheper","2018-06-06T22:00:00.000Z","","160956.96055208409","440074.92713950534","9188173","2377","2562","9232321","2018-06-07T12:00:02.000Z","","","","1",""
"DakhuisjeASB004","A. Scheper","2018-06-05T22:00:00.000Z","","160978.1750152186","440010.88036049524","9188173","2392","","9217980","2018-06-06T17:59:03.000Z","2018-06-13T06:09:34.000Z","","","",""
"DakhuisjeASB003","A. Scheper","2018-06-05T22:00:00.000Z","","160975.9700152177","440018.0203605005","9188173","2392","","9217979","2018-06-06T17:59:03.000Z","2018-06-13T06:09:11.000Z","","","",""
"DakhuisjeASB002","A. Scheper","2018-06-05T22:00:00.000Z","","160973.87001521653","440026.0003605047","9188173","2392","","9217978","2018-06-06T17:59:03.000Z","2018-06-13T06:09:09.000Z","","","",""
"DakhuisjeASB001","A. Scheper","2018-06-05T22:00:00.000Z","","160971.56001521533","440034.6103605073","9188173","2392","","9217977","2018-06-06T17:59:03.000Z","2018-06-13T06:09:07.000Z","","","",""
"004","A. Scheper","2018-06-05T22:00:00.000Z","","160988.14555464507","439992.08213980065","9188173","2377","2567","9217957","2018-06-06T17:59:03.000Z","","","","1",""
"003","A. Scheper","2018-06-05T22:00:00.000Z","","161009.56555737756","439950.5021396047","9188173","2377","2567","9217937","2018-06-06T17:59:03.000Z","","","","1",""
"D001","A. Scheper","2018-06-05T22:00:00.000Z","","161009.67056166424","440023.89713767","9188173","2382","2617","9217914","2018-06-06T17:59:03.000Z","","","","1",""
"C001","A. Scheper","2018-06-05T22:00:00.000Z","","160997.4905611892","440065.68713729526","9188173","2382","2562","9217887","2018-06-06T17:59:03.000Z","","","","1",""
"002","A. Scheper","2018-06-05T22:00:00.000Z","","160985.8400152221","440036.290360509","9188173","2382","2617","9217865","2018-06-06T17:59:03.000Z","2018-06-07T05:46:08.000Z","","","1",""
"001","A. Scheper","2018-06-05T22:00:00.000Z","","161010.3005590849","439976.857138872","9188173","2382","2567","9217836","2018-06-06T17:59:03.000Z","","","","1.3",""
"S010","A. Scheper","2018-06-04T22:00:00.000Z","","91284.23775734463","448107.21436102147","9128319","2447","2697","9202513","2018-06-05T13:14:03.000Z","","","","",""
"S009","A. Scheper","2018-06-04T22:00:00.000Z","","91285.02525262017","448104.7993594367","9128319","2447","2697","9202505","2018-06-05T13:14:03.000Z","","","","",""
"S008","A. Scheper","2018-06-04T22:00:00.000Z","","91286.15748243514","448107.1678622245","9128319","2447","2697","9202497","2018-06-05T13:14:03.000Z","2018-06-05T13:16:59.000Z","","","",""
"S007","A. Scheper","2018-06-04T22:00:00.000Z","","91286.62998243535","448104.3328622214","9128319","2447","2697","9202489","2018-06-05T13:14:03.000Z","2018-06-05T13:17:02.000Z","","","",""
"S006","A. Scheper","2018-06-04T22:00:00.000Z","","91286.12774706403","448101.96435720276","9128319","2447","2697","9202481","2018-06-05T13:14:03.000Z","","","","",""
"S005","A. Scheper","2018-06-04T22:00:00.000Z","","91282.55775713571","448107.05686460325","9128319","2447","2697","9202473","2018-06-05T13:14:03.000Z","","","","",""
"S004","A. Scheper","2018-06-04T22:00:00.000Z","","91283.39775240814","448104.6418629104","9128319","2447","2697","9202465","2018-06-05T13:14:03.000Z","","","","",""
"S003","A. Scheper","2018-06-04T22:00:00.000Z","","91284.29024788117","448102.33186109806","9128319","2447","2697","9202457","2018-06-05T13:14:02.000Z","","","","",""
"S002","A. Scheper","2018-06-04T22:00:00.000Z","","91265.23273055459","448092.82940201764","9128319","2447","2697","9202449","2018-06-05T13:14:02.000Z","","","","",""
"S001","A. Scheper","2018-06-04T22:00:00.000Z","","91264.44523426234","448094.71940362005","9128319","2447","2697","9202441","2018-06-05T13:14:02.000Z","","","","",""
"004","A. Scheper","2018-06-04T22:00:00.000Z","","91281.29774876418","448102.69936745055","9128319","2377","2677","9202432","2018-06-05T13:14:02.000Z","","","","",""
"003","A. Scheper","2018-06-04T22:00:00.000Z","","91274.68274069836","448098.34188169456","9128319","2377","2677","9202424","2018-06-05T13:14:02.000Z","","","","",""
"002","A. Scheper","2018-06-04T22:00:00.000Z","","91266.5452361775","448095.76939911203","9128319","2377","2557","9202412","2018-06-05T13:14:02.000Z","","","","0.7",""
"001","A. Scheper","2018-06-04T22:00:00.000Z","","91277.43899659408","448101.4656257084","9128319","2382","2677","9202392","2018-06-05T13:14:02.000Z","2018-06-12T09:41:02.000Z","","","1.3",""
"Huidige Verfopslag ","A. Scheper","2018-06-03T22:00:00.000Z","","96627.34998477022","429927.6253582578","9116222","2392","","9200485","2018-06-05T12:42:05.000Z","2018-06-05T12:54:03.000Z","","","",""
"A002","A. Scheper","2018-06-03T22:00:00.000Z","","96645.24320171951","429897.9462693759","9116222","2377","2672","9189152","2018-06-04T12:52:02.000Z","","","","1",""
"A007","A. Scheper","2018-06-03T22:00:00.000Z","","96638.3657027555","429900.04628288135","9116222","2377","2672","9189139","2018-06-04T12:52:02.000Z","","","","1",""
"A006","A. Scheper","2018-06-03T22:00:00.000Z","","96632.59071550626","429908.97129420424","9116222","2377","2672","9189121","2018-06-04T12:52:02.000Z","","","","1",""
"A005","A. Scheper","2018-06-03T22:00:00.000Z","","96626.6057283598","429918.001305942","9116222","2377","2672","9189106","2018-06-04T12:52:02.000Z","","","","1",""
"A004","A. Scheper","2018-06-03T22:00:00.000Z","","96615.79075056619","429933.6988271571","9116222","2377","2672","9189093","2018-06-04T12:52:02.000Z","","","","1",""
"A003","A. Scheper","2018-06-03T22:00:00.000Z","","96616.16748476503","429942.01035825757","9116222","2377","2672","9189078","2018-06-04T12:52:02.000Z","2018-06-13T09:01:53.000Z","","","1",""
"B003","A. Scheper","2018-06-03T22:00:00.000Z","","96616.10577672964","429949.39632650156","9116222","2377","2672","9189067","2018-06-04T12:52:02.000Z","","","","1",""
"B002","A. Scheper","2018-06-03T22:00:00.000Z","","96612.11578594579","429955.80133432656","9116222","2377","2672","9189056","2018-06-04T12:52:02.000Z","","","","1",""
"A001","A. Scheper","2018-06-03T22:00:00.000Z","","96622.51998476792","429927.41535825806","9116222","2382","2602","9189031","2018-06-04T12:52:02.000Z","2018-06-05T12:55:12.000Z","","","1",""
"B001","A. Scheper","2018-06-03T22:00:00.000Z","","96613.88557085418","429956.78910826665","9116222","2382","2602","9189010","2018-06-04T12:52:01.000Z","2018-06-05T12:50:13.000Z","","","1",""
"S010","A. Scheper","2018-05-31T22:00:00.000Z","","88775.65998121738","444594.55036144407","9162626","2447","2697","9174746","2018-06-01T10:00:13.000Z","2018-06-01T13:54:48.000Z","","","",""
"S009","A. Scheper","2018-05-31T22:00:00.000Z","","88780.80498121958","444581.11036143976","9162626","2447","2697","9174737","2018-06-01T10:00:13.000Z","2018-06-01T13:54:51.000Z","","","",""
"S008","A. Scheper","2018-05-31T22:00:00.000Z","","88785.89748122175","444565.2028614332","9162626","2447","2697","9174728","2018-06-01T10:00:13.000Z","2018-06-01T13:55:44.000Z","","","",""
"S007","A. Scheper","2018-05-31T22:00:00.000Z","","88791.09498122406","444549.9253614318","9162626","2447","2697","9174719","2018-06-01T10:00:13.000Z","2018-06-01T13:54:56.000Z","","","",""
"S006","A. Scheper","2018-05-31T22:00:00.000Z","","88797.13248122658","444532.0753614249","9162626","2447","2697","9174710","2018-06-01T10:00:13.000Z","2018-06-01T13:55:04.000Z","","","",""
"S005","A. Scheper","2018-05-31T22:00:00.000Z","","88802.48748122893","444516.32536142174","9162626","2447","2697","9174701","2018-06-01T10:00:13.000Z","2018-06-01T13:55:07.000Z","","","",""
"S004","A. Scheper","2018-05-31T22:00:00.000Z","","88807.99998123146","444500.2603614242","9162626","2447","2697","9174692","2018-06-01T10:00:13.000Z","2018-06-01T13:55:11.000Z","","","",""
"S003","A. Scheper","2018-05-31T22:00:00.000Z","","88812.88248123362","444483.30286141887","9162626","2447","2697","9174683","2018-06-01T10:00:13.000Z","2018-06-01T13:55:15.000Z","","","",""
"S002","A. Scheper","2018-05-31T22:00:00.000Z","","88798.02498122645","444472.9603614144","9162626","2447","2697","9174674","2018-06-01T10:00:13.000Z","2018-06-01T13:55:20.000Z","","","",""
"S001","A. Scheper","2018-05-31T22:00:00.000Z","","88782.47444679859","444462.53865113243","9162626","2447","2697","9174665","2018-06-01T10:00:13.000Z","","","","",""
"020","A. Scheper","2018-05-30T22:00:00.000Z","","135557.25470821973","453028.99772597087","9169707","2377","2582","9169933","2018-05-31T13:59:03.000Z","","","","",""
"019","A. Scheper","2018-05-30T22:00:00.000Z","","135563.97469581428","453014.7177212808","9169707","2377","2582","9169926","2018-05-31T13:59:03.000Z","","","","",""
"018","A. Scheper","2018-05-30T22:00:00.000Z","","135566.18000320636","453002.6353634428","9169707","2377","2582","9169919","2018-05-31T13:59:03.000Z","2018-06-05T12:44:03.000Z","","","",""
"017","A. Scheper","2018-05-30T22:00:00.000Z","","135567.22966922415","452982.27272040193","9169707","2377","2582","9169912","2018-05-31T13:59:03.000Z","","","","",""
"016","A. Scheper","2018-05-30T22:00:00.000Z","","135542.86966123007","452968.41274100146","9169707","2377","2582","9169905","2018-05-31T13:59:03.000Z","","","","",""
"015","A. Scheper","2018-05-30T22:00:00.000Z","","135508.53464815338","452946.67777018814","9169707","2377","2582","9169898","2018-05-31T13:59:03.000Z","","","","",""
"014","A. Scheper","2018-05-30T22:00:00.000Z","","135501.23716017517","452960.380275395","9169707","2377","2617","9169889","2018-05-31T13:59:03.000Z","","","","",""
"011","A. Scheper","2018-05-30T22:00:00.000Z","","135479.76469214537","452996.44779095607","9169707","2377","2617","9169880","2018-05-31T13:59:03.000Z","","","","",""
